Entry	Entry name	Protein names	Gene names  (primary )	Status
W1F614	W1F614_ECOLX	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB	unreviewed
W1EYU2	W1EYU2_ECOLX	Mobile element protein		unreviewed
W1F1C7	W1F1C7_ECOLX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98) (Polyprenyl p-hydroxybenzoate decarboxylase)	ubiD	unreviewed
W1FAL9	W1FAL9_ECOLX	KlcA		unreviewed
W1ERC4	W1ERC4_ECOLX	DUF4049 domain-containing protein		unreviewed
W1EZQ9	W1EZQ9_ECOLX	Dethiobiotin synthetase (EC 6.3.3.3)		unreviewed
W1F5X2	W1F5X2_ECOLX	Thiol:disulfide interchange protein		unreviewed
W1F259	W1F259_ECOLX	Formyl-coenzyme A transferase (EC 2.8.3.16)		unreviewed
W1EZR8	W1EZR8_ECOLX	Cob(II)alamin adenosyltransferase (EC 2.5.1.17) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase) (Corrinoid adenosyltransferase)		unreviewed
W1F3U7	W1F3U7_ECOLX	Uncharacterized MFS-type transporter YfcJ	yfcJ	unreviewed
W1F540	W1F540_ECOLX	Replication-associated recombination protein A		unreviewed
W1EX12	W1EX12_ECOLX	Formate hydrogenlyase transcriptional activator		unreviewed
W1ET64	W1ET64_ECOLX	Ethanolamine utilization polyhedral-body-like protein EutN		unreviewed
W1F615	W1F615_ECOLX	Thiol:disulfide interchange protein		unreviewed
W1F217	W1F217_ECOLX	Putative exported protein		unreviewed
W1EW77	W1EW77_ECOLX	50S ribosomal protein L31 type B	rpmE2	unreviewed
W1EXW0	W1EXW0_ECOLX	Maltoporin (Maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)		unreviewed
W1F216	W1F216_ECOLX	Phosphate transport system permease protein		unreviewed
W1EZL3	W1EZL3_ECOLX	Elongation factor G (EF-G)	fusA	unreviewed
W1F347	W1F347_ECOLX	Cystathionine gamma-synthase (EC 2.5.1.48)		unreviewed
W1F9A3	W1F9A3_ECOLX	N-succinylglutamate 5-semialdehyde dehydrogenase (EC 1.2.1.71) (Succinylglutamic semialdehyde dehydrogenase) (SGSD)	astD	unreviewed
W1F4B2	W1F4B2_ECOLX	Respiratory nitrate reductase delta chain (EC 1.7.99.4)		unreviewed
W1F9L9	W1F9L9_ECOLX	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)		unreviewed
W1F5S3	W1F5S3_ECOLX	Permeases of the major facilitator superfamily		unreviewed
W1EUR9	W1EUR9_ECOLX	Ethanolamine utilization protein EutG		unreviewed
W1F5X6	W1F5X6_ECOLX	Glutamate 5-kinase / RNA-binding C-terminal domain PUA (EC 2.7.2.11)		unreviewed
W1F7B8	W1F7B8_ECOLX	Pseudouridine synthase (EC 5.4.99.-)		unreviewed
W1F4C0	W1F4C0_ECOLX	Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)		unreviewed
W1EXU5	W1EXU5_ECOLX	Maltoporin (Maltose-inducible porin)	lamB	unreviewed
W1EXY6	W1EXY6_ECOLX	Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT		unreviewed
W1F504	W1F504_ECOLX	Nitrogen regulatory protein P-II, glnK		unreviewed
W1F226	W1F226_ECOLX	Fimbriae usher protein StfC		unreviewed
W1F6Q4	W1F6Q4_ECOLX	Cytochrome c-type protein NapC		unreviewed
W1EWE9	W1EWE9_ECOLX	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)		unreviewed
W1F730	W1F730_ECOLX	Transport ATP-binding protein CydC		unreviewed
W1F035	W1F035_ECOLX	Superoxide dismutase (EC 1.15.1.1)		unreviewed
W1ETY7	W1ETY7_ECOLX	Methyl-accepting chemotaxis protein IV (Dipeptide chemoreceptor protein)		unreviewed
W1F9C6	W1F9C6_ECOLX	Putative aminoacrylate hydrolase RutD (EC 3.5.1.-) (Aminohydrolase)	rutD	unreviewed
W1F4X8	W1F4X8_ECOLX	Predicted oxidoreductase, Fe-S subunit		unreviewed
W1F4C2	W1F4C2_ECOLX	Nitrogen regulatory protein P-II		unreviewed
W1ETB7	W1ETB7_ECOLX	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17) (5-keto-4-deoxyuronate isomerase) (DKI isomerase)	kduI	unreviewed
W1F1R5	W1F1R5_ECOLX	Pseudouridine synthase (EC 5.4.99.-)		unreviewed
W1EZI1	W1EZI1_ECOLX	Cell division protein ZapE (Z ring-associated protein ZapE)	zapE	unreviewed
W1F5X0	W1F5X0_ECOLX	Putative metabolite transport protein yaaU		unreviewed
W1ERA6	W1ERA6_ECOLX	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)		unreviewed
W1F2N1	W1F2N1_ECOLX	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)		unreviewed
W1F7H8	W1F7H8_ECOLX	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)		unreviewed
W1EZ45	W1EZ45_ECOLX	Malate dehydrogenase (quinone) (EC 1.1.5.4)		unreviewed
W1F1Q5	W1F1Q5_ECOLX	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS	unreviewed
W1F8U8	W1F8U8_ECOLX	Conjugative transfer protein TrbB		unreviewed
W1EU49	W1EU49_ECOLX	Di/tripeptide permease YjdL		unreviewed
W1ETI1	W1ETI1_ECOLX	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit)		unreviewed
W1EZI8	W1EZI8_ECOLX	Acetyl-coenzyme A synthetase (EC 6.2.1.1)		unreviewed
W1EZU0	W1EZU0_ECOLX	Der GTPase-activating protein YihI	yihI	unreviewed
W1F9N6	W1F9N6_ECOLX	3'-phosphate/5'-hydroxy nucleic acid ligase (EC 6.5.1.8)		unreviewed
W1F4V4	W1F4V4_ECOLX	Enterobactin synthetase component F, serine activating enzyme (EC 2.7.7.-)		unreviewed
W1FBI0	W1FBI0_ECOLX	Lipid A biosynthesis lauroyl acyltransferase		unreviewed
W1EZ09	W1EZ09_ECOLX	Putative adhesin		unreviewed
W1ESN0	W1ESN0_ECOLX	Flagellar protein FliL		unreviewed
W1F1D7	W1F1D7_ECOLX	Anthranilate synthase component 1 (EC 4.1.3.27)		unreviewed
W1EWI1	W1EWI1_ECOLX	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)		unreviewed
W1F0C7	W1F0C7_ECOLX	Xanthosine permease		unreviewed
W1F6B7	W1F6B7_ECOLX	Ferredoxin-like protein		unreviewed
W1EYD7	W1EYD7_ECOLX	Probable ATP-dependent helicase lhr (EC 3.6.1.-)		unreviewed
W1FBS6	W1FBS6_ECOLX	Tripeptide aminopeptidase (EC 3.4.11.4)		unreviewed
W1EUT0	W1EUT0_ECOLX	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)		unreviewed
W1F1N5	W1F1N5_ECOLX	Hexose phosphate uptake regulatory protein UhpC		unreviewed
W1F723	W1F723_ECOLX	Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)		unreviewed
W1EVM6	W1EVM6_ECOLX	Inner membrane protein YhjD		unreviewed
W1EY24	W1EY24_ECOLX	HTH-type transcriptional activator RhaS (L-rhamnose operon regulatory protein RhaS)	rhaS	unreviewed
W1EVH9	W1EVH9_ECOLX	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS	unreviewed
W1EVA6	W1EVA6_ECOLX	Alkyl hydroperoxide reductase subunit F		unreviewed
W1EWJ4	W1EWJ4_ECOLX	Phosphate transporter		unreviewed
W1F9C2	W1F9C2_ECOLX	T-protein		unreviewed
W1F692	W1F692_ECOLX	IncF plasmid conjugative transfer protein TrbB		unreviewed
W1EVF9	W1EVF9_ECOLX	HTH cro/C1-type domain-containing protein		unreviewed
W1EW48	W1EW48_ECOLX	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)		unreviewed
W1EU51	W1EU51_ECOLX	Putative nucleoside transporter YegT		unreviewed
W1F7T8	W1F7T8_ECOLX	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	ilvA	unreviewed
W1ERA9	W1ERA9_ECOLX	Lead, cadmium, zinc and mercury transporting ATPase Copper-translocating P-type ATPase (EC 3.6.3.3) (EC 3.6.3.4)		unreviewed
W1F029	W1F029_ECOLX	Long-chain fatty acid transport protein (Outer membrane FadL protein) (Outer membrane flp protein)		unreviewed
W1F9E0	W1F9E0_ECOLX	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY	unreviewed
W1F409	W1F409_ECOLX	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	uvrB	unreviewed
W1F213	W1F213_ECOLX	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)		unreviewed
W1F6V2	W1F6V2_ECOLX	Acetylornithine deacetylase (AO) (Acetylornithinase) (EC 3.5.1.16) (N-acetylornithinase) (NAO)	argE	unreviewed
W1EYZ8	W1EYZ8_ECOLX	Glycosyltransferase (EC 2.4.1.-)		unreviewed
W1F6Q7	W1F6Q7_ECOLX	Lipoprotein spr		unreviewed
W1EVG1	W1EVG1_ECOLX	Cyclic di-GMP-binding protein (Cellulose synthase regulatory subunit)		unreviewed
W1EY47	W1EY47_ECOLX	Sodium-dependent phosphate transporter		unreviewed
W1ETE4	W1ETE4_ECOLX	Cellulose synthase, putative		unreviewed
W1EZX6	W1EZX6_ECOLX	Peptide transport system ATP-binding protein SapF		unreviewed
W1F038	W1F038_ECOLX	Methionine ABC transporter ATP-binding protein		unreviewed
W1F9K2	W1F9K2_ECOLX	Flagellar basal body protein		unreviewed
W1F1F8	W1F1F8_ECOLX	Lipopolysaccharide assembly protein B	lapB	unreviewed
W1EUC1	W1EUC1_ECOLX	Arginine ABC transporter, ATP-binding protein ArtP		unreviewed
W1EVY9	W1EVY9_ECOLX	Phosphomethylpyrimidine kinase (EC 2.7.4.7)		unreviewed
W1F5U2	W1F5U2_ECOLX	Ribose 1,5-bisphosphate phosphokinase PhnN (EC 2.7.4.23) (Ribose 1,5-bisphosphokinase)		unreviewed
W1EXH5	W1EXH5_ECOLX	Formate dehydrogenase H @ selenocysteine-containing (EC 1.2.1.2)		unreviewed
W1EZQ5	W1EZQ5_ECOLX	Anaerobic selenate reductase protein YnfG		unreviewed
W1EX77	W1EX77_ECOLX	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB	unreviewed
W1F1P6	W1F1P6_ECOLX	Glucuronide transport protein YihP, homologous to YihO		unreviewed
W1EWT7	W1EWT7_ECOLX	Inner membrane metabolite transport protein YgcS		unreviewed
W1EZE2	W1EZE2_ECOLX	DUF1471 domain-containing protein		unreviewed
W1F0R5	W1F0R5_ECOLX	Phage DNA invertase		unreviewed
W1ESC1	W1ESC1_ECOLX	Uncharacterized outer membrane usher protein yqiG		unreviewed
W1F2C6	W1F2C6_ECOLX	High-affinity branched-chain amino acid transport ATP-binding protein		unreviewed
W1F7Z7	W1F7Z7_ECOLX	50S ribosomal protein L10	rplJ	unreviewed
W1F938	W1F938_ECOLX	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)		unreviewed
W1EQZ5	W1EQZ5_ECOLX	Endonuclease 8 (DNA glycosylase/AP lyase Nei) (EC 3.2.2.-) (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase Nei) (Endonuclease VIII)	nei	unreviewed
W1F404	W1F404_ECOLX	Biotin synthase (EC 2.8.1.6)	bioB	unreviewed
W1F6M0	W1F6M0_ECOLX	Predicted ATP-dependent endonuclease of the OLD family, YbjD subgroup		unreviewed
W1F741	W1F741_ECOLX	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase (EC 4.1.2.52) (2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase) (HHED aldolase) (4-hydroxy-2-ketoheptane-1,7-dioate aldolase) (HKHD aldolase)	hpcH	unreviewed
W1ESX4	W1ESX4_ECOLX	Ethanolamine utilization polyhedral-body-like protein EutL		unreviewed
W1F0D9	W1F0D9_ECOLX	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase (EC 3.1.3.6) (EC 3.1.4.16)		unreviewed
W1F295	W1F295_ECOLX	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19)	hcaE	unreviewed
W1F6E2	W1F6E2_ECOLX	DNA recombination and repair protein RecO		unreviewed
W1F2U5	W1F2U5_ECOLX	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	mqo	unreviewed
W1F045	W1F045_ECOLX	Riboflavin synthase (EC 2.5.1.9)		unreviewed
W1F1H5	W1F1H5_ECOLX	Cytosine deaminase (EC 3.5.4.1)		unreviewed
W1EZQ7	W1EZQ7_ECOLX	DNA mismatch repair protein MutL		unreviewed
W1ETV5	W1ETV5_ECOLX	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	ruvA	unreviewed
W1F704	W1F704_ECOLX	Tyrosine-protein kinase Wzc (EC 2.7.10.2)		unreviewed
W1F2I6	W1F2I6_ECOLX	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)		unreviewed
W1F0A6	W1F0A6_ECOLX	3-hydroxyacyl-CoA dehydrogenase PaaC (EC 1.1.1.-)		unreviewed
W1EUN3	W1EUN3_ECOLX	Elongation factor Ts (EF-Ts)	tsf	unreviewed
W1EYN5	W1EYN5_ECOLX	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)		unreviewed
W1EU58	W1EU58_ECOLX	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)		unreviewed
W1ES01	W1ES01_ECOLX	Lipid A biosynthesis (KDO) 2-(Lauroyl)-lipid IVA acyltransferase (EC 2.3.1.-)		unreviewed
W1F8Y0	W1F8Y0_ECOLX	Histidine ABC transporter, permease protein HisQ (TC 3.A.1.3.1)		unreviewed
W1F767	W1F767_ECOLX	Transcriptional activator of 4-hydroxyphenylacetate 3-monooxygenase operon, XylS/AraC family		unreviewed
W1F6U8	W1F6U8_ECOLX	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)		unreviewed
W1F5J2	W1F5J2_ECOLX	NiFe hydrogenase (EC 1.12.99.6)		unreviewed
W1F617	W1F617_ECOLX	Probable 3-phenylpropionic acid transporter		unreviewed
W1EYW3	W1EYW3_ECOLX	Glycolate dehydrogenase, iron-sulfur subunit GlcF (EC 1.1.99.14)		unreviewed
W1F4Z7	W1F4Z7_ECOLX	Phosphopyruvate hydratase (EC 4.2.1.11)		unreviewed
W1ETC0	W1ETC0_ECOLX	Uncharacterized protein		unreviewed
W1F6H8	W1F6H8_ECOLX	Mobile element protein		unreviewed
W1F270	W1F270_ECOLX	Mobile element protein		unreviewed
W1FBZ8	W1FBZ8_ECOLX	Uncharacterized protein		unreviewed
W1ESP1	W1ESP1_ECOLX	Uncharacterized protein		unreviewed
W1F387	W1F387_ECOLX	Uncharacterized protein		unreviewed
W1ERA1	W1ERA1_ECOLX	Recombinational DNA repair protein RecT (Prophage associated)		unreviewed
W1EWD6	W1EWD6_ECOLX	Uncharacterized protein		unreviewed
W1EW89	W1EW89_ECOLX	Mobile element protein		unreviewed
W1F467	W1F467_ECOLX	Mobile element protein		unreviewed
W1F8E9	W1F8E9_ECOLX	Uncharacterized protein		unreviewed
W1F0J1	W1F0J1_ECOLX	Type-IV sectretion leader peptidase/N-methyltransferase		unreviewed
W1F1D6	W1F1D6_ECOLX	Uncharacterized protein		unreviewed
W1EXA5	W1EXA5_ECOLX	Uncharacterized protein		unreviewed
W1EVS2	W1EVS2_ECOLX	Mobile element protein		unreviewed
W1EZS1	W1EZS1_ECOLX	Uncharacterized protein		unreviewed
W1F4I3	W1F4I3_ECOLX	Aldehyde dehydrogenase (EC 1.2.1.3)		unreviewed
W1F8D3	W1F8D3_ECOLX	COG3677: Transposase and inactivated derivatives		unreviewed
W1EX59	W1EX59_ECOLX	Uncharacterized protein		unreviewed
W1F489	W1F489_ECOLX	Putative metabolite transport protein yaaU		unreviewed
W1FBN0	W1FBN0_ECOLX	Acyl carrier protein (ACP)	acpP	unreviewed
W1F807	W1F807_ECOLX	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE	unreviewed
W1F3G7	W1F3G7_ECOLX	UDP-sugar hydrolase 5'-nucleotidase (EC 3.1.3.5) (EC 3.6.1.45)		unreviewed
W1EUV1	W1EUV1_ECOLX	Zinc metalloprotease (EC 3.4.24.-)		unreviewed
W1ETJ1	W1ETJ1_ECOLX	Uncharacterized MFS-type transporter YhhS	yhhS	unreviewed
W1EVZ2	W1EVZ2_ECOLX	Malate synthase (EC 2.3.3.9)		unreviewed
W1F2W9	W1F2W9_ECOLX	Uncharacterized protein		unreviewed
W1EV20	W1EV20_ECOLX	Alpha-2-macroglobulin		unreviewed
W1F4L3	W1F4L3_ECOLX	HMP-PP phosphatase (EC 3.6.1.-)	cof	unreviewed
W1F5Y8	W1F5Y8_ECOLX	Uncharacterized sigma-54-dependent transcriptional regulator YgeV		unreviewed
W1F9L0	W1F9L0_ECOLX	Threonine dehydratase biosynthetic (EC 4.3.1.19)		unreviewed
W1ER92	W1ER92_ECOLX	Electron transfer flavoprotein, alpha subunit		unreviewed
W1F6H2	W1F6H2_ECOLX	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)		unreviewed
W1F4U5	W1F4U5_ECOLX	IncI1 plasmid conjugative transfer protein TraU		unreviewed
W1ESY2	W1ESY2_ECOLX	Acetaldehyde dehydrogenase, ethanolamine utilization cluster		unreviewed
W1F6M3	W1F6M3_ECOLX	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH	unreviewed
W1F5K2	W1F5K2_ECOLX	Tyrosine-protein kinase Wzc (EC 2.7.10.2)		unreviewed
W1F3D3	W1F3D3_ECOLX	Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) (Phosphatidylcholine 1-acylhydrolase)		unreviewed
W1ETI5	W1ETI5_ECOLX	Pseudouridine kinase (EC 2.7.1.83)		unreviewed
W1EUF6	W1EUF6_ECOLX	PTS system, N-acetylglucosamine-specific IIA component / PTS system, N-acetylglucosamine-specific IIB component / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)		unreviewed
W1F0V3	W1F0V3_ECOLX	Citrate:6-N-acetyl-6-N-hydroxy-L-lysine ligase, alpha subunit, aerobactin biosynthesis protein IucA @ Siderophore synthetase superfamily, group C @ Siderophore synthetase component, ligase (EC 6.3.2.-)		unreviewed
W1EYZ9	W1EYZ9_ECOLX	Altronate hydrolase (EC 4.2.1.7)		unreviewed
W1EV32	W1EV32_ECOLX	Bacteriophage protein GP46		unreviewed
W1ESK6	W1ESK6_ECOLX	Uncharacterized protein		unreviewed
W1F2Z9	W1F2Z9_ECOLX	Possible exported protein		unreviewed
W1EQC6	W1EQC6_ECOLX	Uracil-DNA glycosylase, family 1		unreviewed
W1ESI9	W1ESI9_ECOLX	Uncharacterized protein		unreviewed
W1EZ67	W1EZ67_ECOLX	Uncharacterized protein		unreviewed
W1EYV3	W1EYV3_ECOLX	Uncharacterized protein		unreviewed
W1EX40	W1EX40_ECOLX	Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-)	rlpA	unreviewed
W1F471	W1F471_ECOLX	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)		unreviewed
W1F813	W1F813_ECOLX	Putative deoxyribonuclease YcfH		unreviewed
W1ET16	W1ET16_ECOLX	Phage shock protein D		unreviewed
W1F0G1	W1F0G1_ECOLX	Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)		unreviewed
W1ER12	W1ER12_ECOLX	Transcriptional regulator of succinyl CoA synthetase operon		unreviewed
W1F7E1	W1F7E1_ECOLX	Uncharacterized protein YfiR		unreviewed
W1F8Z5	W1F8Z5_ECOLX	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism		unreviewed
W1F7J3	W1F7J3_ECOLX	PTS system, glucose-specific IIA component (EC 2.7.1.69)		unreviewed
W1EQE7	W1EQE7_ECOLX	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)		unreviewed
W1F3J2	W1F3J2_ECOLX	Beta-glucoside bgl operon antiterminator, BglG family		unreviewed
W1EQM6	W1EQM6_ECOLX	Uncharacterized protein		unreviewed
W1F689	W1F689_ECOLX	Phage portal protein		unreviewed
W1ESN4	W1ESN4_ECOLX	TolA protein		unreviewed
W1EUP5	W1EUP5_ECOLX	Thiol:disulfide interchange protein		unreviewed
W1F9Z9	W1F9Z9_ECOLX	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)		unreviewed
W1F8W6	W1F8W6_ECOLX	Pyruvate formate-lyase-activating enzyme (EC 1.97.1.4)		unreviewed
W1F825	W1F825_ECOLX	NADPH-dependent broad range aldehyde dehydrogenase YqhD		unreviewed
W1F7B9	W1F7B9_ECOLX	Iron-responsive protein-like (EC 4.2.1.3) (RNA-binding protein)		unreviewed
W1F742	W1F742_ECOLX	Hydrogenase maturation factor HoxO/HyaE		unreviewed
W1EXP9	W1EXP9_ECOLX	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA	unreviewed
W1EX13	W1EX13_ECOLX	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ	unreviewed
W1F0E0	W1F0E0_ECOLX	Type II secretion system protein I (T2SS minor pseudopilin I)		unreviewed
W1EWS8	W1EWS8_ECOLX	Cysteine synthase (EC 2.5.1.47)		unreviewed
W1F4G3	W1F4G3_ECOLX	Branched-chain amino acid transport system carrier protein		unreviewed
W1F359	W1F359_ECOLX	Chaperone FimC		unreviewed
W1EV82	W1EV82_ECOLX	Probable lipoprotein nlpC		unreviewed
W1F4X4	W1F4X4_ECOLX	Cytochrome bo(3) ubiquinol oxidase subunit 3 (Cytochrome o ubiquinol oxidase subunit 3) (Oxidase bo(3) subunit 3) (Ubiquinol oxidase polypeptide III) (Ubiquinol oxidase subunit 3)		unreviewed
W1EW63	W1EW63_ECOLX	Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS		unreviewed
W1F7G9	W1F7G9_ECOLX	LSU m5C1962 methyltransferase RlmI		unreviewed
W1F440	W1F440_ECOLX	GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A)	moaA	unreviewed
W1F5R5	W1F5R5_ECOLX	Glutamate transport ATP-binding protein		unreviewed
W1EWZ5	W1EWZ5_ECOLX	Lipopolysaccharide heptosyltransferase III (EC 2.4.1.-)		unreviewed
W1F9J1	W1F9J1_ECOLX	Fimbrial protein YadC		unreviewed
W1F7F0	W1F7F0_ECOLX	30S ribosomal protein S16	rpsP	unreviewed
W1F1X0	W1F1X0_ECOLX	Uncharacterized protein		unreviewed
W1F4S6	W1F4S6_ECOLX	Mobile element protein		unreviewed
W1EX71	W1EX71_ECOLX	FIG003462: membrane protein		unreviewed
W1EY73	W1EY73_ECOLX	Uncharacterized protein		unreviewed
W1EW51	W1EW51_ECOLX	Uncharacterized protein		unreviewed
W1ETD4	W1ETD4_ECOLX	Phage FluMu protein gp47		unreviewed
W1F8N3	W1F8N3_ECOLX	Mg-chelatase subunit ChlD		unreviewed
W1F800	W1F800_ECOLX	Uncharacterized protein		unreviewed
W1F4G5	W1F4G5_ECOLX	Phage protein		unreviewed
W1F1X9	W1F1X9_ECOLX	D-Galactonate repressor DgoR		unreviewed
W1F7E7	W1F7E7_ECOLX	Ribosome association toxin RatA		unreviewed
W1EXG5	W1EXG5_ECOLX	Uncharacterized protein		unreviewed
W1ERP5	W1ERP5_ECOLX	Xylose ABC transporter, permease protein XylH		unreviewed
W1F195	W1F195_ECOLX	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)		unreviewed
W1ETN1	W1ETN1_ECOLX	Uncharacterized protein		unreviewed
W1F699	W1F699_ECOLX	Mobile element protein		unreviewed
W1EWC5	W1EWC5_ECOLX	Outer membrane protein N		unreviewed
W1ESQ2	W1ESQ2_ECOLX	Protein involved in stability of MscS mechanosensitive channel		unreviewed
