Entry	Entry name	Protein names	Gene names  (primary )	Status
B5YX44	ARNB_ECO5E	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
P0A6N3	EFTU_ECO57	Elongation factor Tu (EF-Tu) (P-43)	tufA; tufB	reviewed
P0AES7	GYRB_ECO57	DNA gyrase subunit B (EC 5.6.2.2)	gyrB	reviewed
P0AEJ1	EMRB_ECO57	Multidrug export protein EmrB	emrB	reviewed
Q8X3J5	MDTF_ECO57	Multidrug resistance protein MdtF	mdtF	reviewed
Q8XB24	MDTL_ECO57	Multidrug resistance protein MdtL	mdtL	reviewed
Q8XB84	MDTM_ECO57	Multidrug resistance protein MdtM	mdtM	reviewed
Q8X5R9	MDTP_ECO57	Multidrug resistance outer membrane protein MdtP	mdtP	reviewed
P0AEZ0	MDFA_ECO57	Multidrug transporter MdfA (Chloramphenicol resistance pump Cmr)	mdfA	reviewed
Q8X4L0	MDTE_ECO57	Multidrug resistance protein MdtE	mdtE	reviewed
P64176	MACA_ECO57	Macrolide export protein MacA	macA	reviewed
P0ACH6	MARA_ECO57	Multiple antibiotic resistance protein MarA	marA	reviewed
Q8X5R2	MDTN_ECO57	Multidrug resistance protein MdtN	mdtN	reviewed
Q8X9I3	MDTG_ECO57	Multidrug resistance protein MdtG	mdtG	reviewed
Q7AFA1	MDTH_ECO57	Multidrug resistance protein MdtH	mdtH	reviewed
B5YVT5	MDTH_ECO5E	Multidrug resistance protein MdtH	mdtH	reviewed
B5YXB4	MDTL_ECO5E	Multidrug resistance protein MdtL	mdtL	reviewed
Q8X659	MDTQ_ECO57	Multidrug resistance outer membrane protein MdtQ	mdtQ	reviewed
B5YR97	UPPP_ECO5E	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	reviewed
A0A6M7H716	A0A6M7H716_ECO57	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA1	unreviewed
Q8XB11	Q8XB11_ECO57	Multiple antibiotic resistance protein MarB (Periplasmic mar operon regulator)	marB	unreviewed
Q8XDQ2	Q8XDQ2_ECO57	Beta-lactamase (EC 3.5.2.6)	ampC	unreviewed
A0A5Q2EPD5	A0A5Q2EPD5_ECO57	Multiple antibiotic resistance protein (Multiple antibiotic resistance protein MarB)	marB	unreviewed
Q8X809	Q8X809_ECO57	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
Q9Z9I6	Q9Z9I6_ECO57	Tetracycline-resistance protein (Fragment)	tetC	unreviewed
A0A6M7H1F6	A0A6M7H1F6_ECO57	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A0H3JI62	A0A0H3JI62_ECO57	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A6M7H004	A0A6M7H004_ECO57	Multiple antibiotic resistance transcriptional regulator MarR	marR	unreviewed
A0A6M7H3G9	A0A6M7H3G9_ECO57	Beta-lactamase (EC 3.5.2.6)	blaEC	unreviewed
A0A348AW30	A0A348AW30_ECO57	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-15	unreviewed
A0A0H3PPQ0	A0A0H3PPQ0_ECO5C	Multidrug efflux pump accessory protein AcrZ (AcrAB-TolC multidrug efflux pump accessory protein AcrZ) (Acridine resistance protein Z)	acrZ	unreviewed
A0A0H3PLI3	A0A0H3PLI3_ECO5C	Multiple antibiotic resistance protein MarR	marR	unreviewed
A0A0H3PQ64	A0A0H3PQ64_ECO5C	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	unreviewed
A0A0H3PT27	A0A0H3PT27_ECO5C	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A0H3PSK9	A0A0H3PSK9_ECO5C	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	bacA	unreviewed
A0A0H3PUR0	A0A0H3PUR0_ECO5C	Multidrug resistance protein MdtL	mdtL	unreviewed
A0A0H3PWF0	A0A0H3PWF0_ECO5C	Beta-lactamase (EC 3.5.2.6)	ampC	unreviewed
A0A0H3PU08	A0A0H3PU08_ECO5C	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A0H3PTD1	A0A0H3PTD1_ECO5C	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
A0A0H3PNL6	A0A0H3PNL6_ECO5C	Macrolide-specific ABC-type efflux carrier protein MacB	macB	unreviewed
A0A0H3PP71	A0A0H3PP71_ECO5C	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
Q4AE67	Q4AE67_ECO57	Beta-lactamase (EC 3.5.2.6)	blaTEM-1	unreviewed
F2WK52	F2WK52_ECO57	Tetracycline resistance determinant	tetB	unreviewed
F2WK53	F2WK53_ECO57	Tetracycline repressor protein	tetR	unreviewed
A0A7U8MMM8	A0A7U8MMM8_ECO57	Multidrug resistance protein MdtL	mdtL	unreviewed
F2WK60	F2WK60_ECO57	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strA	unreviewed
A0A0H3PLH8	A0A0H3PLH8_ECO5C	Multiple antibiotic resistance protein MarA	marA	unreviewed
A0A0H3PNL0	A0A0H3PNL0_ECO5C	Tetracycline resistance protein, class B		unreviewed
A0A0H3PHD9	A0A0H3PHD9_ECO5C	Multidrug resistance protein MdtH	mdtH	unreviewed
A0A0H3PJW1	A0A0H3PJW1_ECO5C	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strA	unreviewed
A0A6M7GTC8	A0A6M7GTC8_ECO57	Multidrug resistance protein MdtL	mdtL	unreviewed
A0A0H3JF16	A0A0H3JF16_ECO57	Multiple antibiotic resistance protein repressor of mar operon	marR	unreviewed
A0A6M7H7Q9	A0A6M7H7Q9_ECO57	Chloramphenicol acetyltransferase (EC 2.3.1.28)		unreviewed
A0A0M4JL69	A0A0M4JL69_ECO57	Beta-lactamase (EC 3.5.2.6)	ampC	unreviewed
W8FNI2	W8FNI2_ECO57	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2) (Fragment)	gyrB	unreviewed
A0A088MPY0	A0A088MPY0_ECO57	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA2	unreviewed
A0A649VYE4	A0A649VYE4_ECO57	Beta-lactamase (EC 3.5.2.6)	blaOXA	unreviewed
Q8XB10	Q8XB10_ECO57	Multiple antibiotic resistance transcriptional regulator MarR (Transcriptional repressor)	marR	unreviewed
