Entry	Entry name	Protein names	Gene names  (primary )	Status
P00552	KKA2_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95) (APH(3')-II) (APH(3')II) (Kanamycin kinase, type II) (Neomycin-kanamycin phosphotransferase type II)	neo	reviewed
P08881	S3AD_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47) (Streptomycin 3''-adenylyltransferase)	aadA	reviewed
P13082	STR_KLEPN	Streptomycin 3''-kinase (EC 2.7.1.87) (Streptomycin 3''-phosphotransferase) (SPH)	str	reviewed
A0A377YYJ2	A0A377YYJ2_KLEPO	Bacitracin resistance protein (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase) (Undecaprenyl-diphosphatase)	uppP_2	unreviewed
A0A377YW21	A0A377YW21_KLEPO	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB_1	unreviewed
A0A377YVA5	A0A377YVA5_KLEPO	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	unreviewed
A0A377ZND1	A0A377ZND1_KLEPO	Multiple antibiotic resistance protein MarA	marA_2	unreviewed
A0A377YWU4	A0A377YWU4_KLEPO	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
W1DUU4	W1DUU4_KLEPN	Thiol:disulfide interchange protein		unreviewed
W1DHG3	W1DHG3_KLEPN	Mobile element protein		unreviewed
A0A0K1P7U7	A0A0K1P7U7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM	unreviewed
A0A1S5WKM7	A0A1S5WKM7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A5P1JFM4	A0A5P1JFM4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
W1EGU4	W1EGU4_KLEPN	Mobile element protein		unreviewed
W1ERJ1	W1ERJ1_KLEPN	Mobile element protein		unreviewed
W1EI63	W1EI63_KLEPN	FIG001353: Acetyltransferase		unreviewed
W1EK12	W1EK12_KLEPN	Mobile element protein		unreviewed
W1EMW1	W1EMW1_KLEPN	Uncharacterized protein		unreviewed
W1EGK9	W1EGK9_KLEPN	Ubiquinol oxidase subunit 2		unreviewed
W1EEI0	W1EEI0_KLEPN	Uncharacterized protein		unreviewed
W1ECA0	W1ECA0_KLEPN	Uncharacterized protein		unreviewed
W1EDZ0	W1EDZ0_KLEPN	InsA protein (Mobile element protein)		unreviewed
C5MQW4	C5MQW4_KLEPO	Beta-lactamase (EC 3.5.2.6)	blaOXA-17	unreviewed
A0A2U8KQ24	A0A2U8KQ24_KLEPO	Beta-lactamase (EC 3.5.2.6)	blaSHV-12	unreviewed
U3RB42	U3RB42_KLEPO	Beta-lactamase (EC 3.5.2.6)	blaCTX-M-3	unreviewed
A0A7U9CSW2	A0A7U9CSW2_KLEPN	TetR		unreviewed
A0A7U9GVH9	A0A7U9GVH9_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)		unreviewed
A0A7U9GZB5	A0A7U9GZB5_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A7U9GWU4	A0A7U9GWU4_KLEPN	Multiple antibiotic resistance protein MarA		unreviewed
A0A7U9CT24	A0A7U9CT24_KLEPN	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)		unreviewed
A0A411G932	A0A411G932_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
U3R8M1	U3R8M1_KLEPO	Beta-lactamase (EC 3.5.2.6)	blaTEM-1	unreviewed
A0A7U9GVZ6	A0A7U9GVZ6_KLEPN	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
A0A7U9CYS3	A0A7U9CYS3_KLEPN	Chloramphenicol acetyltransferase (EC 2.3.1.28)		unreviewed
A0A7U9GZ60	A0A7U9GZ60_KLEPN	Macrolide transporter ATP-binding /permease protein		unreviewed
A0A7U9GV89	A0A7U9GV89_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
W1HSE4	W1HSE4_KLEPN	Phage tail assembly protein		unreviewed
A0A0H3GLN4	A0A0H3GLN4_KLEPH	Multidrug efflux pump accessory protein AcrZ (AcrAB-TolC multidrug efflux pump accessory protein AcrZ) (Acridine resistance protein Z)	acrZ	unreviewed
A0A0H3GN17	A0A0H3GN17_KLEPH	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A0H3GZF1	A0A0H3GZF1_KLEPH	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
A0A0H3GUE5	A0A0H3GUE5_KLEPH	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
A0A0H3H486	A0A0H3H486_KLEPH	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	unreviewed
A0A1B1S666	A0A1B1S666_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A499S9P1	A0A499S9P1_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM	unreviewed
A0A0E3T6N7	A0A0E3T6N7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A6G8MVQ0	A0A6G8MVQ0_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A089MWI9	A0A089MWI9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A7U1PNE2	A0A7U1PNE2_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaDHA	unreviewed
A0A023WGE8	A0A023WGE8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A5P1JZ09	A0A5P1JZ09_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA	unreviewed
A0A222YQV7	A0A222YQV7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A2Z4Q2W3	A0A2Z4Q2W3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM-1	unreviewed
A0A2Z4Q3X8	A0A2Z4Q3X8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV-11	unreviewed
I6VDW2	I6VDW2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A0M4HEU4	A0A0M4HEU4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0S2ZXB9	A0A0S2ZXB9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
X5CCD9	X5CCD9_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A7G3LD56	A0A7G3LD56_KLEPN	Beta-lactamase (EC 3.5.2.6)	bla_6	unreviewed
A0A5P1JFB7	A0A5P1JFB7_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
D2Z1S2	D2Z1S2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	bla CTX-M 14	unreviewed
A0A1S5WKQ5	A0A1S5WKQ5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A5Q2F759	A0A5Q2F759_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M	unreviewed
A0A2Z4Q3W1	A0A2Z4Q3W1_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV-1	unreviewed
A0A5P1JZ08	A0A5P1JZ08_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA	unreviewed
A0A0K1L7M3	A0A0K1L7M3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0N9JWR3	A0A0N9JWR3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
X5CFE8	X5CFE8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A0K0PXV2	A0A0K0PXV2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-244	unreviewed
A0A0K1P7T3	A0A0K1P7T3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaAmpC	unreviewed
A0A0B5FZ35	A0A0B5FZ35_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0B5G2B3	A0A0B5G2B3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaCTX-M-15	unreviewed
A0A2Z4Q2D6	A0A2Z4Q2D6_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM-1	unreviewed
A0A191VK88	A0A191VK88_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaCMY-2	unreviewed
A0A1B1S661	A0A1B1S661_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A4P1LU31	A0A4P1LU31_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM	unreviewed
A0A6B9KTT0	A0A6B9KTT0_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaVEB	unreviewed
A0A0P0FJU5	A0A0P0FJU5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaTEM1	unreviewed
A0A5Q2FBA2	A0A5Q2FBA2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA	unreviewed
A0A1S5WKM8	A0A1S5WKM8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0S2LLC4	A0A0S2LLC4_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-244	unreviewed
A0A6G8MVT8	A0A6G8MVT8_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaSHV	unreviewed
A0A0B5FRQ2	A0A0B5FRQ2_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A0E3T5B6	A0A0E3T5B6_KLEPN	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A1P8YQS3	A0A1P8YQS3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A223AMZ2	A0A223AMZ2_KLEPN	Beta-lactamase (EC 3.5.2.6)	blaPSE-1	unreviewed
A0A0S2LLL0	A0A0S2LLL0_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA-48	unreviewed
A0A089N0Z5	A0A089N0Z5_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A346D4I3	A0A346D4I3_KLEPN	Beta-lactamase (EC 3.5.2.6) (Fragment)	blaOXA	unreviewed
W1EL74	W1EL74_KLEPN	Outer membrane protein romA		unreviewed
W1EKC7	W1EKC7_KLEPN	Uncharacterized protein		unreviewed
W1EQU1	W1EQU1_KLEPN	Transcriptional regulator		unreviewed
W1EAI5	W1EAI5_KLEPN	Uncharacterized protein		unreviewed
W1EMK4	W1EMK4_KLEPN	Iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor)		unreviewed
W1EP31	W1EP31_KLEPN	Uncharacterized protein		unreviewed
W1EBN2	W1EBN2_KLEPN	Uncharacterized protein		unreviewed
W1ESN3	W1ESN3_KLEPN	Outer membrane protein assembly factor BamA	bamA	unreviewed
W1EQT9	W1EQT9_KLEPN	Peptidylprolyl isomerase (EC 5.2.1.8)		unreviewed
W1EEF1	W1EEF1_KLEPN	Threonine catabolic operon transcriptional activator TdcA		unreviewed
W1EJX1	W1EJX1_KLEPN	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC	unreviewed
W1EFS5	W1EFS5_KLEPN	Glutamyl-tRNA synthetase (EC 6.1.1.17)		unreviewed
W1EFH8	W1EFH8_KLEPN	Propanediol dehydratase reactivation factor small subunit		unreviewed
W1EG51	W1EG51_KLEPN	PTS EIIB type-2 domain-containing protein		unreviewed
W1EG98	W1EG98_KLEPN	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.176) (16S rRNA m5C967 methyltransferase) (rRNA (cytosine-C(5)-)-methyltransferase RsmB)	rsmB	unreviewed
W1EB32	W1EB32_KLEPN	Lipid A biosynthesis lauroyltransferase (EC 2.3.1.241) (Kdo(2)-lipid IV(A) lauroyltransferase)	lpxL	unreviewed
W1EF01	W1EF01_KLEPN	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)		unreviewed
W1EE09	W1EE09_KLEPN	Bcr/CflA family efflux transporter		unreviewed
W1EPA6	W1EPA6_KLEPN	Periplasmic protein related to spheroblast formation		unreviewed
W1EFV4	W1EFV4_KLEPN	Low affinity potassium transport system protein kup (Kup system potassium uptake protein)	kup	unreviewed
W1EL82	W1EL82_KLEPN	Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS) (NAGS)	argA	unreviewed
W1EHX5	W1EHX5_KLEPN	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-)	alsE	unreviewed
W1EEV0	W1EEV0_KLEPN	Glycosyl transferase, group 1 family protein		unreviewed
W1EER0	W1EER0_KLEPN	O-antigen export system permease protein RfbD		unreviewed
W1EIJ7	W1EIJ7_KLEPN	Transcriptional regulator RutR of pyrimidine catabolism (TetR family)		unreviewed
W1EDS7	W1EDS7_KLEPN	DedA protein		unreviewed
W1EG82	W1EG82_KLEPN	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)		unreviewed
W1EGN2	W1EGN2_KLEPN	Outer membrane protein N		unreviewed
W1ENF0	W1ENF0_KLEPN	Putative exported protein		unreviewed
W1EGS8	W1EGS8_KLEPN	Uncharacterized protein		unreviewed
W1EQR0	W1EQR0_KLEPN	RNA polymerase sigma-54 factor		unreviewed
W1EBX0	W1EBX0_KLEPN	Putative lipoprotein		unreviewed
W1EQ55	W1EQ55_KLEPN	Uncharacterized membrane lipoprotein clustered with tellurite resistance proteins TehA/TehB		unreviewed
W1EJQ1	W1EJQ1_KLEPN	Transcriptional regulator RutR of pyrimidine catabolism (TetR family)		unreviewed
W1ERZ5	W1ERZ5_KLEPN	Ion-translocating oxidoreductase complex subunit A (EC 7.-.-.-) (Rnf electron transport complex subunit A)	rnfA	unreviewed
W1EDI6	W1EDI6_KLEPN	TraT complement resistance protein		unreviewed
W1EIU1	W1EIU1_KLEPN	Phosphoenolpyruvate-dihydroxyacetone phosphotransferase, dihydroxyacetone binding subunit DhaK (EC 2.7.1.121)		unreviewed
W1EDH1	W1EDH1_KLEPN	Probable phage protein YPO2110		unreviewed
W1ENG9	W1ENG9_KLEPN	VirK		unreviewed
W1ENW6	W1ENW6_KLEPN	Uncharacterized protein		unreviewed
W1EMN6	W1EMN6_KLEPN	Uncharacterized protein		unreviewed
W1EKE7	W1EKE7_KLEPN	Putative inner membrane protein		unreviewed
W1EK15	W1EK15_KLEPN	DNA polymerase I (EC 2.7.7.7)		unreviewed
W1ELZ8	W1ELZ8_KLEPN	Replication initiation protein		unreviewed
W1EFL9	W1EFL9_KLEPN	Trehalose-6-phosphate hydrolase (EC 3.2.1.93)		unreviewed
W1ENV1	W1ENV1_KLEPN	Spermidine synthase (EC 2.5.1.16)		unreviewed
W1EBC9	W1EBC9_KLEPN	Uncharacterized protein		unreviewed
W1EJY9	W1EJY9_KLEPN	Acetylornithine deacetylase (EC 3.5.1.16)		unreviewed
W1ENI7	W1ENI7_KLEPN	EAL domain-containing protein		unreviewed
W1EL77	W1EL77_KLEPN	Endoribonuclease L-PSP		unreviewed
W1EJM6	W1EJM6_KLEPN	PROBABLE LIPOPROTEIN		unreviewed
W1EQS2	W1EQS2_KLEPN	PhnB protein putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein		unreviewed
W1EU18	W1EU18_KLEPN	Beta-glucosidase (EC 3.2.1.21)		unreviewed
W1EGL3	W1EGL3_KLEPN	Uncharacterized protein		unreviewed
W1ES02	W1ES02_KLEPN	YPPCP.09C homologue		unreviewed
W1EQ74	W1EQ74_KLEPN	1,4-dihydroxy-2-naphthoate octaprenyltransferase (DHNA-octaprenyltransferase) (EC 2.5.1.74)	menA	unreviewed
W1EKW3	W1EKW3_KLEPN	Uncharacterized protein		unreviewed
W1EL24	W1EL24_KLEPN	Regulator of ribonuclease activity B	rraB	unreviewed
W1EMY9	W1EMY9_KLEPN	Osmotically inducible protein C		unreviewed
W1EAN6	W1EAN6_KLEPN	Membrane fusion protein of RND family multidrug efflux pump		unreviewed
W1EK30	W1EK30_KLEPN	Uncharacterized protein		unreviewed
W1ERS5	W1ERS5_KLEPN	Regulator of ribonuclease activity A	rraA	unreviewed
W1EJI7	W1EJI7_KLEPN	Uncharacterized protein		unreviewed
W1ELF8	W1ELF8_KLEPN	Gamma-glutamyl-putrescine synthetase (EC 6.3.1.11)		unreviewed
W1EI92	W1EI92_KLEPN	Uncharacterized protein		unreviewed
W1ER84	W1ER84_KLEPN	Uncharacterized protein		unreviewed
W1ENR5	W1ENR5_KLEPN	Ferric hydroxamate outer membrane receptor FhuA		unreviewed
W1EFH1	W1EFH1_KLEPN	Ribosome hibernation protein YfiA		unreviewed
W1EH38	W1EH38_KLEPN	Urea ABC transporter, urea binding protein		unreviewed
W1EHW9	W1EHW9_KLEPN	CFA/I fimbrial chaperone		unreviewed
W1ELB2	W1ELB2_KLEPN	Uncharacterized protein		unreviewed
W1EEV2	W1EEV2_KLEPN	Uncharacterized protein		unreviewed
W1EF45	W1EF45_KLEPN	Bacterial alpha-L-rhamnosidase family		unreviewed
W1EN87	W1EN87_KLEPN	Methylenetetrahydrofolate reductase (EC 1.5.1.20)		unreviewed
W1EGR6	W1EGR6_KLEPN	Uncharacterized protein		unreviewed
W1EK06	W1EK06_KLEPN	Putative cytoplasmic protein		unreviewed
W1EF54	W1EF54_KLEPN	Uncharacterized protein		unreviewed
W1EC56	W1EC56_KLEPN	Ketol-acid reductoisomerase (EC 1.1.1.86)		unreviewed
W1EGX0	W1EGX0_KLEPN	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA	unreviewed
W1EPA5	W1EPA5_KLEPN	Putative formate dehydrogenase oxidoreductase protein		unreviewed
W1EQQ5	W1EQQ5_KLEPN	Outer membrane vitamin B12 receptor BtuB		unreviewed
W1EIP7	W1EIP7_KLEPN	Urea ABC transporter, permease protein UrtB		unreviewed
W1ELC7	W1ELC7_KLEPN	Nucleoside-specific channel-forming protein Tsx		unreviewed
W1ECX5	W1ECX5_KLEPN	50S ribosomal protein L20	rplT	unreviewed
W1EFD2	W1EFD2_KLEPN	Ribonucleotide reductase of class III (Anaerobic), large subunit (EC 1.17.4.2)		unreviewed
W1EHF7	W1EHF7_KLEPN	Type 1 fimbriae anchoring protein FimD		unreviewed
W1EQ06	W1EQ06_KLEPN	Hybrid sensory histidine kinase in two-component regulatory system with EvgA		unreviewed
W1EH18	W1EH18_KLEPN	Glyco_hydro_19_cat domain-containing protein		unreviewed
W1EEQ8	W1EEQ8_KLEPN	Ion-translocating oxidoreductase complex subunit G (EC 7.-.-.-) (Rnf electron transport complex subunit G)	rnfG	unreviewed
W1ENS4	W1ENS4_KLEPN	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	dusB	unreviewed
W1ENJ4	W1ENJ4_KLEPN	Alpha-galactosidase (EC 3.2.1.22)		unreviewed
W1EJD3	W1EJD3_KLEPN	COG1451: Predicted metal-dependent hydrolase		unreviewed
W1EHJ7	W1EHJ7_KLEPN	Uncharacterized protein		unreviewed
W1EP10	W1EP10_KLEPN	Transcriptional regulator, TetR family		unreviewed
W1EKC8	W1EKC8_KLEPN	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.5.1.-)		unreviewed
W1EGF2	W1EGF2_KLEPN	PDZ domain-containing protein		unreviewed
W1EQU8	W1EQU8_KLEPN	Hydroxymethylpyrimidine ABC transporter,substrate-binding component		unreviewed
W1EI75	W1EI75_KLEPN	Uncharacterized protein		unreviewed
W1ELE9	W1ELE9_KLEPN	Probable secreted protein		unreviewed
W1EAH2	W1EAH2_KLEPN	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)		unreviewed
W1EEZ1	W1EEZ1_KLEPN	MTS domain-containing protein		unreviewed
W1EJJ5	W1EJJ5_KLEPN	DNA replication terminus site-binding protein (Ter-binding protein)	tus	unreviewed
W1EET1	W1EET1_KLEPN	3-ketoacyl-CoA thiolase Acetyl-CoA acetyltransferase (EC 2.3.1.16) (EC 2.3.1.9)		unreviewed
W1EJU0	W1EJU0_KLEPN	Putative inner membrane protein		unreviewed
W1EPZ3	W1EPZ3_KLEPN	Uncharacterized lipoprotein YsaB		unreviewed
W1EM90	W1EM90_KLEPN	Maltoporin (Maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)		unreviewed
W1ERA3	W1ERA3_KLEPN	COG2879, Hypothetical small protein yjiX		unreviewed
W1EFN5	W1EFN5_KLEPN	D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)		unreviewed
W1EJY4	W1EJY4_KLEPN	FolM Alternative dihydrofolate reductase 1		unreviewed
W1EEM7	W1EEM7_KLEPN	PTS system, cellobiose-specific IIC component (EC 2.7.1.69)		unreviewed
